Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
1990-10-18,7.5601,7.5601,7.5601,7.5619,7.57,7.5904,7.9253,8.1052,8.3713,8.6974,8.8326,8.952,9.0247
1990-10-19,7.5499,7.5499,7.5499,7.5525,7.56,7.5498,7.8643,8.0443,8.2988,8.587,8.7384,8.8466,8.9093
1990-10-22,7.5398,7.5398,7.5398,7.5424,7.55,7.5296,7.8651,8.0558,8.2981,8.5993,8.7501,8.8577,8.9201
1990-10-23,7.5194,7.5194,7.5194,7.5221,7.53,7.5198,7.8551,8.024,8.3018,8.6146,8.7781,8.8952,8.9632
1990-10-24,7.5296,7.5296,7.5296,7.5297,7.53,7.5198,7.8551,8.0241,8.3133,8.6258,8.7889,8.8934,8.9526
1990-10-25,7.4786,7.4786,7.4786,7.4868,7.51,7.4591,7.8156,7.9951,8.2607,8.5736,8.7509,8.8418,8.8913
1990-10-26,7.4277,7.4277,7.4277,7.4329,7.45,7.4602,7.8161,7.9955,8.2839,8.5834,8.7609,8.8645,8.9221
1990-10-29,7.4481,7.4481,7.4481,7.4564,7.48,7.48,7.8362,8.0374,8.3253,8.6503,8.8405,8.9537,9.0168
1990-10-30,7.4379,7.4379,7.4379,7.4566,7.51,7.4794,7.8046,8.0499,8.3366,8.6739,8.8351,8.9374,8.9953
1990-10-31,7.4073,7.4073,7.4073,7.421,7.46,7.4294,7.7859,7.998,8.2968,8.6083,8.7846,8.8868,8.9436
1990-11-01,7.3462,7.3462,7.3462,7.355,7.38,7.3189,7.6963,7.908,8.2065,8.5299,8.7051,8.806,8.862
1990-11-02,7.3768,7.3768,7.3768,7.3828,7.4,7.3491,7.695,7.9072,8.2174,8.528,8.7037,8.8052,8.8616
1990-11-05,7.3768,7.3768,7.3768,7.3802,7.39,7.3289,7.6435,7.8669,8.1539,8.4648,8.6271,8.7302,8.7886
1990-11-06,7.3768,7.3768,7.3768,7.388,7.42,7.3589,7.6629,7.8214,8.1684,8.478,8.6533,8.7419,8.79
1990-11-07,7.387,7.387,7.387,7.3981,7.43,7.3587,7.6838,7.842,8.2237,8.5574,8.7028,8.8162,8.8833
1990-11-08,7.387,7.387,7.387,7.3955,7.42,7.3487,7.6842,7.8423,8.2468,8.5546,8.7149,8.8403,8.9144
1990-11-09,7.3361,7.3361,7.3361,7.35,7.39,7.3289,7.6224,7.7702,8.1635,8.4714,8.618,8.7323,8.7999
1990-11-13,7.3361,7.3361,7.3361,7.35,7.39,7.2984,7.6128,7.717,8.0656,8.362,8.4829,8.6125,8.6957
1990-11-14,7.3666,7.3666,7.3666,7.3701,7.38,7.3087,7.5917,7.7179,8.0658,8.3495,8.4711,8.6013,8.6849
1990-11-15,7.387,7.387,7.387,7.3904,7.4,7.3185,7.612,7.7273,8.0642,8.361,8.4823,8.6237,8.7168
1990-11-16,7.3768,7.3768,7.3768,7.3759,7.37,7.2682,7.5932,7.708,8.0099,8.2948,8.4037,8.5465,8.644
1990-11-19,7.3972,7.3972,7.3972,7.4057,7.43,7.3282,7.6323,7.7475,8.0612,8.3337,8.457,8.6004,8.6947
1990-11-20,7.387,7.387,7.387,7.3955,7.42,7.3385,7.632,7.7364,8.0276,8.3008,8.4109,8.5551,8.6535
1990-11-21,7.3361,7.3361,7.3361,7.3449,7.37,7.258,7.5621,7.6773,7.9678,8.2531,8.3761,8.53,8.6335
1990-11-23,7.3157,7.3157,7.3157,7.3168,7.32,7.2284,7.5427,7.6468,7.9719,8.2562,8.392,8.5331,8.6228
1990-11-26,7.3259,7.3259,7.3259,7.327,7.33,7.2384,7.5632,7.6671,7.9693,8.2667,8.3748,8.5053,8.5922
1990-11-27,7.3361,7.3361,7.3361,7.3371,7.34,7.2789,7.5096,7.6798,7.9918,8.276,8.3845,8.5266,8.6237
1990-11-28,7.3564,7.3564,7.3564,7.3625,7.38,7.3393,7.5698,7.7291,7.9845,8.321,8.4007,8.5413,8.6481
1990-11-29,7.3259,7.3259,7.3259,7.3399,7.38,7.3393,7.5907,7.7389,8.0059,8.3297,8.4235,8.554,8.645
1990-11-30,7.3055,7.3055,7.3055,7.3196,7.36,7.3091,7.5397,7.6881,7.9552,8.2786,8.3587,8.4778,8.5627
1990-12-03,7.3462,7.3462,7.3462,7.3524,7.37,7.3089,7.5187,7.6674,7.9232,8.2343,8.3155,8.4354,8.5207
1990-12-04,7.3055,7.3055,7.3055,7.2859,7.23,7.2504,7.4695,7.5963,7.8754,8.2106,8.3037,8.4542,8.565
1990-12-05,7.2953,7.2953,7.2953,7.2732,7.21,7.2405,7.4699,7.5965,7.864,8.1867,8.2535,8.3924,8.5052
1990-12-06,7.2852,7.2852,7.2852,7.2709,7.23,7.2707,7.4895,7.6163,7.8611,8.2098,8.2758,8.4243,8.549
1990-12-07,7.163,7.163,7.163,7.1415,7.08,7.1207,7.3393,7.4659,7.7102,8.0577,8.1237,8.2605,8.3714
1990-12-10,7.1325,7.1325,7.1325,7.1085,7.04,7.1011,7.2881,7.4151,7.6709,8.0052,8.0717,8.2086,8.3193
1990-12-11,7.1223,7.1223,7.1223,7.1061,7.06,7.0702,7.2684,7.3952,7.6394,7.9615,8.0289,8.1664,8.2772
1990-12-12,7.0613,7.0613,7.0613,7.0454,7.0,7.0305,7.2283,7.3444,7.6343,7.9299,7.9977,8.1353,8.2459
1990-12-13,7.1121,7.1121,7.1121,7.0934,7.04,7.1112,7.319,7.4349,7.725,7.9961,8.0653,8.2051,8.3172
1990-12-14,7.1223,7.1223,7.1223,7.1113,7.08,7.0902,7.3615,7.4875,7.7882,8.0591,8.1411,8.2713,8.3664
1990-12-17,7.0816,7.0816,7.0816,7.0791,7.07,7.0598,7.321,7.4687,7.7573,8.053,8.1067,8.243,8.3634
1990-12-18,7.0002,7.0002,7.0002,7.0131,7.05,7.0195,7.2912,7.4171,7.7178,8.0254,8.0784,8.2135,8.3331
1990-12-19,6.8883,6.8883,6.8883,6.8939,6.91,6.8897,7.2238,7.392,7.6905,8.0224,8.1006,8.2676,8.4046
1990-12-20,6.807,6.807,6.807,6.8215,6.87,6.9005,7.2653,7.4331,7.7199,8.065,8.1561,8.3031,8.411
1990-12-21,6.8476,6.8476,6.8476,6.8709,6.94,6.9502,7.3154,7.4833,7.8046,8.1365,8.2138,8.3606,8.4752
1990-12-24,6.7866,6.7866,6.7866,6.8263,6.95,6.9907,7.366,7.5555,7.8991,8.2306,8.3071,8.4433,8.547
1990-12-26,6.7358,6.7358,6.7358,6.7789,6.91,6.9405,7.2847,7.5286,7.8362,8.1806,8.2569,8.3816,8.4737
1990-12-27,6.7256,6.7256,6.7256,6.7713,6.91,6.9405,7.2637,7.4862,7.8061,8.1375,8.2145,8.3289,8.4106
1990-12-28,6.6951,6.6951,6.6951,6.7315,6.85,6.911,7.2651,7.5088,7.8392,8.195,8.2428,8.3832,8.5157
1990-12-31,6.6849,6.6849,6.6849,6.6933,6.73,6.8215,7.1646,7.4299,7.7365,8.1175,8.1917,8.3448,8.4688
1991-01-02,6.7154,6.7154,6.7154,6.7187,6.73,6.7402,7.0947,7.3273,7.646,8.0134,8.0747,8.2157,8.335
1991-01-03,6.6951,6.6951,6.6951,6.6984,6.71,6.7202,7.0955,7.2954,7.6147,7.9696,8.0319,8.1834,8.315
1991-01-04,6.7866,6.7866,6.7866,6.7946,6.82,6.8302,7.1848,7.396,7.7041,8.0477,8.1244,8.2798,8.4045
1991-01-07,6.7663,6.7663,6.7663,6.7854,6.84,6.84,7.2159,7.4593,7.8121,8.1546,8.2435,8.41,8.5396
1991-01-08,6.6951,6.6951,6.6951,6.7061,6.74,6.7502,7.1674,7.4211,7.8075,8.1863,8.2857,8.4714,8.6157
1991-01-09,6.4918,6.4918,6.4918,6.5184,6.61,6.6812,7.1184,7.5018,7.8839,8.2498,8.3899,8.577,8.7056
1991-01-10,6.4512,6.4512,6.4512,6.4779,6.57,6.6412,7.1616,7.4247,7.8322,8.135,8.2925,8.4821,8.6082
1991-01-11,6.3902,6.3902,6.3902,6.4273,6.55,6.6212,7.1624,7.4361,7.8661,8.1807,8.3368,8.5024,8.6083
1991-01-14,6.2887,6.2887,6.2887,6.3285,6.47,6.6021,7.2052,7.4781,7.8962,8.2111,8.3672,8.5215,8.6183
1991-01-15,6.2785,6.2785,6.2785,6.3124,6.44,6.6026,7.1844,7.4683,7.8633,8.1915,8.3612,8.5261,8.6291
1991-01-16,6.2684,6.2684,6.2684,6.31,6.46,6.6125,7.2361,7.5088,7.9038,8.207,8.378,8.5092,8.5864
1991-01-17,6.3496,6.3496,6.3496,6.3981,6.56,6.6617,7.2129,7.4539,7.7702,8.0257,8.1601,8.264,8.3252
1991-01-18,6.2887,6.2887,6.2887,6.3399,6.51,6.6117,7.1628,7.4146,7.7418,8.0216,8.1406,8.2548,8.3258
1991-01-22,6.2887,6.2887,6.2887,6.3319,6.48,6.5918,7.1532,7.4049,7.7663,8.0451,8.1908,8.3255,8.4085
1991-01-23,6.3699,6.3699,6.3699,6.3958,6.49,6.5916,7.1011,7.3966,7.7342,8.0134,8.1594,8.3057,8.3978
1991-01-24,6.3598,6.3598,6.3598,6.3844,6.47,6.5411,7.0613,7.3566,7.6714,7.9883,8.119,8.275,8.3784
1991-01-25,6.4004,6.4004,6.4004,6.4265,6.52,6.6115,7.1211,7.395,7.7334,8.0379,8.1828,8.3393,8.44
1991-01-28,6.4918,6.4918,6.4918,6.5031,6.55,6.6415,7.1407,7.4148,7.7306,8.0358,8.1812,8.327,8.4189
1991-01-29,6.4614,6.4614,6.4614,6.4819,6.55,6.5907,7.1219,7.3846,7.7004,8.0054,8.1507,8.2962,8.3878
1991-01-30,6.441,6.441,6.441,6.4622,6.53,6.5605,7.0918,7.3762,7.7026,8.0073,8.1795,8.3346,8.4295
1991-01-31,6.4207,6.4207,6.4207,6.4374,6.49,6.5103,7.073,7.3353,7.6849,8.0011,8.1585,8.3129,8.4096
1991-02-01,6.2176,6.2176,6.2176,6.2221,6.24,6.2705,6.8531,7.1364,7.5187,7.8699,8.0511,8.1993,8.2879
1991-02-04,6.1973,6.1973,6.1973,6.2051,6.23,6.2402,6.8438,7.1053,7.4992,7.8376,8.0191,8.1562,8.2365
1991-02-05,6.1973,6.1973,6.1973,6.1976,6.2,6.2305,6.8231,7.0092,7.4738,7.7981,7.9929,8.1283,8.2062
1991-02-06,6.1262,6.1262,6.1262,6.1283,6.14,6.2212,6.8443,7.0193,7.4726,7.7966,7.9105,8.1141,8.2695
1991-02-07,6.1567,6.1567,6.1567,6.1549,6.15,6.2312,6.8231,7.0308,7.4947,7.8185,7.9454,8.1064,8.2153
1991-02-08,6.1364,6.1364,6.1364,6.1385,6.15,6.2109,6.8239,7.0206,7.473,7.7721,7.8869,8.0385,8.1423
1991-02-11,6.0958,6.0958,6.0958,6.1025,6.13,6.1808,6.8041,6.9791,7.4663,7.7646,7.9058,8.0672,8.1727
1991-02-12,6.0653,6.0653,6.0653,6.0794,6.13,6.1808,6.8042,7.0007,7.4644,7.7756,7.903,8.0534,8.1529
1991-02-13,6.0755,6.0755,6.0755,6.0861,6.13,6.2112,6.803,7.0107,7.463,7.7746,7.9023,8.0639,8.1731
1991-02-14,6.0653,6.0653,6.0653,6.0714,6.1,6.1914,6.7935,7.0118,7.4523,7.789,7.929,8.0894,8.1943
1991-02-15,6.1262,6.1262,6.1262,6.1322,6.16,6.2412,6.8436,7.0512,7.4807,7.7805,7.8959,8.0589,8.173
1991-02-19,6.177,6.177,6.177,6.1806,6.2,6.3016,6.8934,7.1012,7.5308,7.8061,7.9094,8.0738,8.1939
1991-02-20,6.1567,6.1567,6.1567,6.1625,6.19,6.2814,6.8942,7.1125,7.5645,7.8391,7.9552,8.1088,8.214
1991-02-21,6.1364,6.1364,6.1364,6.1419,6.17,6.2919,6.9252,7.1649,7.5821,7.8825,7.9977,8.129,8.2148
1991-02-22,6.1668,6.1668,6.1668,6.179,6.23,6.3316,7.0071,7.2463,7.6407,7.9293,8.0185,8.1515,8.2464
1991-02-25,6.2074,6.2074,6.2074,6.2154,6.25,6.3313,7.0175,7.235,7.6411,7.8925,8.0242,8.1359,8.2032
1991-02-26,6.2684,6.2684,6.2684,6.2741,6.3,6.3711,7.0264,7.2767,7.6938,7.9572,8.0745,8.2305,8.3375
1991-02-27,6.2582,6.2582,6.2582,6.2618,6.28,6.3613,7.0477,7.2868,7.7154,7.9785,8.0956,8.2404,8.3376
1991-02-28,6.2684,6.2684,6.2684,6.2782,6.32,6.4114,7.0665,7.2953,7.736,7.9993,8.1436,8.2877,8.3784
1991-03-01,6.3191,6.3191,6.3191,6.3301,6.38,6.5223,7.2084,7.4477,7.8541,8.1063,8.2384,8.3741,8.4602
1991-03-04,6.2887,6.2887,6.2887,6.3017,6.36,6.5124,7.1879,7.4382,7.8444,8.1214,8.2384,8.3844,8.4825
1991-03-05,6.2988,6.2988,6.2988,6.3018,6.32,6.4826,7.1578,7.3864,7.8046,8.0936,8.1961,8.341,8.4425
1991-03-06,6.3293,6.3293,6.3293,6.3323,6.35,6.5024,7.1779,7.4173,7.8468,8.1229,8.2258,8.3823,8.4948
1991-03-07,6.3191,6.3191,6.3191,6.3259,6.36,6.5023,7.1465,7.3754,7.8054,8.0816,8.1845,8.319,8.4106
1991-03-08,6.2074,6.2074,6.2074,6.2143,6.25,6.4126,7.1086,7.391,7.853,8.1277,8.2567,8.4004,8.4937
1991-03-11,6.1262,6.1262,6.1262,6.1418,6.21,6.3726,7.0788,7.3394,7.7902,8.0527,8.1826,8.3269,8.4205
1991-03-12,6.0958,6.0958,6.0958,6.1131,6.19,6.383,7.0994,7.3707,7.8212,8.0961,8.2116,8.3557,8.4526
1991-03-13,6.0653,6.0653,6.0653,6.0744,6.12,6.3028,7.0294,7.268,7.7534,8.0271,8.142,8.2958,8.4016
1991-03-14,5.9841,5.9841,5.9841,5.9931,6.04,6.2634,6.9789,7.2284,7.7249,8.0231,8.1499,8.3016,8.4022
1991-03-15,6.0247,6.0247,6.0247,6.0378,6.1,6.3032,7.0399,7.3001,7.8194,8.1046,8.2316,8.4064,8.5278
1991-03-18,6.0755,6.0755,6.0755,6.0841,6.13,6.3637,7.1213,7.392,7.8768,8.1631,8.2771,8.4422,8.5588
1991-03-19,6.1262,6.1262,6.1262,6.1447,6.23,6.4841,7.2523,7.5232,8.0197,8.256,8.3726,8.519,8.6176
1991-03-20,6.1161,6.1161,6.1161,6.1263,6.18,6.4442,7.2331,7.5036,7.9653,8.2025,8.3198,8.4665,8.5653
1991-03-21,6.1059,6.1059,6.1059,6.1125,6.15,6.3938,7.1619,7.4434,7.9047,8.1543,8.2846,8.4411,8.5451
1991-03-22,6.1059,6.1059,6.1059,6.1146,6.16,6.3733,7.1626,7.433,7.9059,8.1424,8.2458,8.4244,8.5591
1991-03-25,6.1161,6.1161,6.1161,6.125,6.17,6.3529,7.1737,7.433,7.9173,8.141,8.2448,8.413,8.5368
1991-03-26,6.0958,6.0958,6.0958,6.1024,6.14,6.394,7.1932,7.4419,7.9268,8.1505,8.2407,8.3978,8.5166
1991-03-27,6.0349,6.0349,6.0349,6.0416,6.08,6.334,7.1018,7.4048,7.8423,8.1043,8.1931,8.3482,8.4657
1991-03-28,5.9638,5.9638,5.9638,5.9788,6.05,6.2836,7.0514,7.3436,7.8156,8.0764,8.1645,8.3291,8.457
1991-04-01,5.9841,5.9841,5.9841,5.993,6.04,6.2736,7.0414,7.3444,7.8275,8.088,8.1893,8.3436,8.4546
1991-04-02,5.9943,5.9943,5.9943,6.0033,6.05,6.2633,6.9999,7.2816,7.7654,8.0387,8.1533,8.3177,8.4336
1991-04-03,5.9943,5.9943,5.9943,6.0052,6.06,6.2835,7.02,7.3126,7.7962,8.0569,8.1721,8.3375,8.4539
1991-04-04,5.9638,5.9638,5.9638,5.9749,6.03,6.2433,6.9694,7.262,7.7568,8.017,8.1183,8.2825,8.4034
1991-04-05,5.9334,5.9334,5.9334,5.9464,6.01,6.2436,6.9486,7.2414,7.7364,8.009,8.1096,8.2731,8.3935
1991-04-08,5.8725,5.8725,5.8725,5.8897,5.97,6.2137,6.9394,7.2536,7.7134,7.9992,8.0997,8.2522,8.3618
1991-04-09,5.8319,5.8319,5.8319,5.853,5.95,6.2344,6.9701,7.2733,7.7679,8.0529,8.1525,8.2938,8.3929
1991-04-10,5.8319,5.8319,5.8319,5.8568,5.97,6.2849,7.0518,7.3547,7.8378,8.0986,8.2271,8.3702,8.463
1991-04-11,5.7812,5.7812,5.7812,5.8039,5.91,6.235,6.9808,7.2947,7.8346,8.0934,8.2207,8.3733,8.4747
1991-04-12,5.7203,5.7203,5.7203,5.7536,5.89,6.1438,6.9109,7.2245,7.7293,7.9764,8.1049,8.2581,8.3595
1991-04-15,5.8116,5.8116,5.8116,5.8397,5.96,6.224,6.9286,7.2105,7.7281,7.9504,8.0669,8.2107,8.307
1991-04-16,5.8319,5.8319,5.8319,5.853,5.95,6.2344,6.9492,7.2418,7.7476,7.9578,8.0887,8.222,8.3062
1991-04-17,5.771,5.771,5.771,5.7918,5.89,6.2048,6.9296,7.2112,7.7285,7.9383,8.069,8.2018,8.2858
1991-04-18,5.8826,5.8826,5.8826,5.8985,5.98,6.3457,7.0182,7.2789,7.8321,8.0289,8.1326,8.2671,8.3586
1991-04-19,5.974,5.974,5.974,5.9845,6.04,6.3143,7.0607,7.3099,7.8977,8.106,8.2216,8.332,8.4006
1991-04-22,5.9131,5.9131,5.9131,5.9293,6.01,6.3249,7.1022,7.3293,7.9294,8.1375,8.2805,8.4007,8.4729
1991-04-23,5.9334,5.9334,5.9334,5.9503,6.03,6.2839,7.0826,7.3204,7.874,8.1084,8.2509,8.382,8.4627
1991-04-24,5.8826,5.8826,5.8826,5.902,5.99,6.2337,6.9804,7.2945,7.8226,8.0445,8.1877,8.3193,8.4002
1991-04-25,5.8218,5.8218,5.8218,5.8482,5.96,6.1936,6.961,7.264,7.7927,8.0768,8.2028,8.3429,8.4337
1991-04-26,5.8319,5.8319,5.8319,5.8632,5.99,6.2134,6.9186,7.2763,7.7695,8.0544,8.1946,8.3232,8.4022
1991-04-29,5.8116,5.8116,5.8116,5.8448,5.98,6.2237,6.9287,7.2648,7.7927,8.052,8.2067,8.3352,8.4122
1991-04-30,5.7203,5.7203,5.7203,5.7404,5.83,6.0635,6.8306,7.1983,7.7244,8.0077,8.1606,8.3096,8.4028
1991-05-01,5.7508,5.7508,5.7508,5.7661,5.84,6.0938,6.8295,7.1867,7.7247,7.9954,8.1488,8.287,8.3715
1991-05-02,5.6696,5.6696,5.6696,5.6986,5.82,6.0636,6.789,7.157,7.6832,7.9664,8.1055,8.2437,8.3304
1991-05-03,5.6798,5.6798,5.6798,5.7081,5.83,6.1041,6.8293,7.2082,7.7687,8.0385,8.1777,8.3275,8.4237
1991-05-06,5.6798,5.6798,5.6798,5.7129,5.85,6.114,6.8497,7.2069,7.7679,8.0381,8.1911,8.3405,8.4339
1991-05-07,5.7102,5.7102,5.7102,5.7508,5.91,6.1537,6.8478,7.1407,7.7729,8.0542,8.2055,8.3532,8.4455
1991-05-08,5.7102,5.7102,5.7102,5.7484,5.9,6.1437,6.8691,7.1616,7.7821,8.0509,8.1759,8.3477,8.467
1991-05-09,5.6899,5.6899,5.6899,5.7306,5.89,6.1337,6.8695,7.1619,7.7822,8.0508,8.1483,8.3086,8.4272
1991-05-10,5.6899,5.6899,5.6899,5.7279,5.88,6.1338,6.9009,7.2146,7.8689,8.1366,8.2605,8.4431,8.5729
1991-05-13,5.6899,5.6899,5.6899,5.7232,5.86,6.1138,6.8703,7.1733,7.8277,8.0953,8.2055,8.3764,8.5002
1991-05-14,5.7,5.7,5.7,5.7359,5.88,6.1237,6.8907,7.172,7.8963,8.1622,8.2847,8.477,8.6169
1991-05-15,5.6595,5.6595,5.6595,5.6994,5.86,6.1341,6.8696,7.162,7.8862,8.1645,8.2725,8.4526,8.5865
1991-05-16,5.6088,5.6088,5.6088,5.6548,5.84,6.1548,6.869,7.1617,7.8855,8.1266,8.2643,8.4468,8.5719
1991-05-17,5.6088,5.6088,5.6088,5.652,5.83,6.1651,6.8896,7.1821,7.8828,8.1117,8.2094,8.3811,8.5114
1991-05-20,5.6696,5.6696,5.6696,5.7106,5.88,6.205,6.888,7.2027,7.8916,8.1086,8.2347,8.4082,8.5287
1991-05-21,5.7102,5.7102,5.7102,5.7526,5.92,6.184,6.8676,7.1715,7.8491,8.0789,8.191,8.3637,8.4884
1991-05-22,5.6696,5.6696,5.6696,5.7199,5.91,6.1537,6.7958,7.1434,7.8314,8.0855,8.1957,8.3881,8.5337
1991-05-23,5.6088,5.6088,5.6088,5.6663,5.88,6.1338,6.7655,7.1455,7.8213,8.1007,8.2508,8.4314,8.5514
1991-05-24,5.6088,5.6088,5.6088,5.667,5.88,6.1135,6.7142,7.1485,7.7889,8.1188,8.2528,8.4312,8.5538
1991-05-28,5.6291,5.6291,5.6291,5.6792,5.87,6.1238,6.6826,7.1174,7.769,8.0738,8.2227,8.4018,8.5209
1991-05-29,5.6595,5.6595,5.6595,5.7026,5.87,6.1137,6.6309,7.1094,7.7714,8.0631,8.226,8.4163,8.5416
1991-05-30,5.6595,5.6595,5.6595,5.702,5.87,6.134,6.6198,7.0769,7.7395,8.0312,8.1667,8.3349,8.4477
1991-05-31,5.7508,5.7508,5.7508,5.7894,5.94,6.1634,6.7018,7.1477,7.799,8.0539,8.2055,8.3761,8.4872
1991-06-03,5.8319,5.8319,5.8319,5.8643,6.0,6.2742,6.8124,7.2587,7.9106,8.1406,8.2801,8.4535,8.5699
1991-06-04,5.7812,5.7812,5.7812,5.8204,5.98,6.2644,6.8129,7.2698,7.91,8.1527,8.2778,8.4508,8.5711
1991-06-05,5.8015,5.8015,5.8015,5.8407,6.0,6.2844,6.8538,7.3107,7.9511,8.2063,8.3307,8.5035,8.6238
1991-06-06,5.7812,5.7812,5.7812,5.8197,5.98,6.2949,6.8849,7.3633,8.0032,8.2582,8.3685,8.5302,8.645
1991-06-07,5.7812,5.7812,5.7812,5.825,6.01,6.3961,7.0065,7.485,8.0678,8.3121,8.4245,8.5891,8.7059
1991-06-10,5.8116,5.8116,5.8116,5.8558,6.04,6.4058,7.0372,7.472,8.0563,8.326,8.4234,8.5866,8.7082
1991-06-11,5.7812,5.7812,5.7812,5.8353,6.05,6.3954,7.0167,7.4733,8.0684,8.325,8.4228,8.5863,8.708
1991-06-12,5.771,5.771,5.771,5.8317,6.07,6.4358,7.1091,7.5328,8.1288,8.3859,8.4976,8.6622,8.7793
1991-06-13,5.8015,5.8015,5.8015,5.8585,6.08,6.4051,7.11,7.5225,8.1072,8.3771,8.4745,8.6382,8.7603
1991-06-14,5.8116,5.8116,5.8116,5.8591,6.05,6.3751,7.0486,7.483,8.0438,8.3018,8.4279,8.5811,8.6831
1991-06-17,5.8218,5.8218,5.8218,5.8745,6.08,6.3848,7.0481,7.4827,8.0667,8.3239,8.4358,8.6,8.7166
1991-06-18,5.842,5.842,5.842,5.884,6.06,6.4156,7.0264,7.505,8.0766,8.334,8.4599,8.6357,8.7583
1991-06-19,5.7812,5.7812,5.7812,5.828,6.02,6.3756,6.9759,7.4653,8.0826,8.351,8.4749,8.6373,8.7482
1991-06-20,5.7812,5.7812,5.7812,5.8236,6.0,6.3454,6.8936,7.4159,8.021,8.3148,8.4511,8.5999,8.6958
1991-06-21,5.7913,5.7913,5.7913,5.8358,6.02,6.3756,6.9655,7.4658,8.0599,8.3415,8.4652,8.6273,8.738
1991-06-24,5.7913,5.7913,5.7913,5.8407,6.04,6.3854,6.9859,7.508,8.0898,8.3465,8.4716,8.6239,8.7255
1991-06-25,5.7913,5.7913,5.7913,5.8379,6.03,6.3958,7.0689,7.5034,8.0988,8.3557,8.4672,8.6201,8.7261
1991-06-26,5.771,5.771,5.771,5.82,6.02,6.3858,7.0381,7.5162,8.0877,8.3699,8.4664,8.618,8.7282
1991-06-27,5.771,5.771,5.771,5.8156,6.0,6.3556,7.0288,7.4848,8.0796,8.3487,8.4592,8.5997,8.6946
1991-06-28,5.7508,5.7508,5.7508,5.7881,5.95,6.3259,6.9257,7.3823,8.0115,8.2794,8.3756,8.5259,8.635
1991-07-01,5.8015,5.8015,5.8015,5.836,5.99,6.3862,6.9965,7.4423,8.0376,8.3066,8.3899,8.5409,8.6569
1991-07-02,5.7913,5.7913,5.7913,5.8276,5.99,6.4167,7.0268,7.4617,8.0574,8.314,8.3981,8.5392,8.6444
1991-07-03,5.771,5.771,5.771,5.805,5.96,6.3969,6.9964,7.453,8.025,8.2823,8.3943,8.5244,8.61
1991-07-05,5.8015,5.8015,5.8015,5.8311,5.97,6.4069,7.0691,7.5361,8.1191,8.3634,8.4755,8.5948,8.6713
1991-07-08,5.7913,5.7913,5.7913,5.8169,5.94,6.3667,7.0289,7.5393,8.1098,8.3915,8.4737,8.6136,8.7183
1991-07-09,5.8015,5.8015,5.8015,5.8325,5.97,6.3154,7.0304,7.5186,8.1354,8.4158,8.4969,8.6357,8.7399
1991-07-10,5.7913,5.7913,5.7913,5.8228,5.96,6.285,7.0002,7.5319,8.1125,8.3687,8.4933,8.6453,8.7467
1991-07-11,5.7812,5.7812,5.7812,5.8151,5.96,6.2749,6.9484,7.4803,8.0609,8.3046,8.4439,8.584,8.6724
1991-07-12,5.7609,5.7609,5.7609,5.7947,5.94,6.265,6.907,7.4174,8.0102,8.2663,8.4048,8.5555,8.6527
1991-07-15,5.7913,5.7913,5.7913,5.8226,5.96,6.2952,6.9059,7.4275,8.0088,8.2653,8.4041,8.5551,8.6525
1991-07-16,5.8015,5.8015,5.8015,5.8372,5.99,6.3252,6.9255,7.4039,8.021,8.2769,8.4154,8.5776,8.6846
1991-07-17,5.8319,5.8319,5.8319,5.87,6.03,6.3551,6.966,7.4444,8.0502,8.3066,8.4454,8.6082,8.7156
1991-07-18,5.8116,5.8116,5.8116,5.8496,6.01,6.3452,6.9353,7.4791,8.06,8.3041,8.4575,8.6206,8.7251
1991-07-19,5.8015,5.8015,5.8015,5.8381,5.99,6.2846,6.9165,7.4271,8.0202,8.289,8.427,8.6003,8.717
1991-07-22,5.8015,5.8015,5.8015,5.8451,6.02,6.3146,6.9362,7.447,8.0287,8.2853,8.4244,8.5988,8.7162
1991-07-23,5.8015,5.8015,5.8015,5.842,6.01,6.3351,6.9669,7.4668,8.0716,8.3026,8.4565,8.6201,8.7248
1991-07-24,5.7913,5.7913,5.7913,5.8252,5.97,6.2849,6.9061,7.3842,7.9665,8.236,8.3882,8.538,8.6318
1991-07-25,5.8015,5.8015,5.8015,5.8354,5.98,6.2949,6.8953,7.3626,7.911,8.1941,8.3465,8.4963,8.5901
1991-07-26,5.8015,5.8015,5.8015,5.8315,5.96,6.2444,6.8763,7.3541,7.9247,8.1943,8.3468,8.5081,8.6112
1991-07-29,5.7913,5.7913,5.7913,5.8243,5.96,6.2139,6.846,7.3346,7.9164,8.1981,8.3494,8.5096,8.612
1991-07-30,5.771,5.771,5.771,5.8057,5.95,6.2344,6.8662,7.3223,7.9165,8.1982,8.3633,8.5111,8.6014
1991-07-31,5.7406,5.7406,5.7406,5.7782,5.93,6.194,6.8363,7.2597,7.8775,8.1713,8.3629,8.4835,8.5515
1991-08-01,5.7609,5.7609,5.7609,5.7954,5.94,6.2345,6.8661,7.268,7.8867,8.1932,8.3568,8.5029,8.5921
1991-08-02,5.6696,5.6696,5.6696,5.6991,5.82,6.0433,6.7167,7.1069,7.7246,8.0429,8.2192,8.3741,8.4682
1991-08-05,5.7203,5.7203,5.7203,5.7432,5.84,6.043,6.7166,7.096,7.7253,8.0308,8.1939,8.3615,8.4677
